country,year,suicides_no,population,suicides/100k,latitude,longitude
Canada,1995,3968,27618500,14.367181418252258,56.130366,-106.346771
Canada,1996,3941,27706600,14.224047699826036,56.130366,-106.346771
Canada,1997,3681,28085100,13.106593887862248,56.130366,-106.346771
Canada,1998,3699,28372536,13.037255464227801,56.130366,-106.346771
Canada,1999,4074,28681643,14.204207199706097,56.130366,-106.346771
Canada,2000,3606,29008565,12.430811382776087,56.130366,-106.346771
Canada,2001,3694,29262055,12.623857073606073,56.130366,-106.346771
Canada,2002,3650,29642114,12.31356171155674,56.130366,-106.346771
Canada,2003,3765,29958833,12.567245192761682,56.130366,-106.346771
Canada,2004,3613,30283966,11.930405680682643,56.130366,-106.346771
Canada,2005,3743,30597090,12.233189496125286,56.130366,-106.346771
Canada,2006,3512,30902962,11.364606408926107,56.130366,-106.346771
Canada,2007,3611,31242631,11.557925451284817,56.130366,-106.346771
Canada,2008,3705,31588641,11.728899638322522,56.130366,-106.346771
Canada,2009,3890,31937357,12.18009367525309,56.130366,-106.346771
Canada,2010,3951,32286140,12.237449258412433,56.130366,-106.346771
Canada,2011,3728,32615418,11.430176979488659,56.130366,-106.346771
Canada,2012,3926,32961196,11.910975560474201,56.130366,-106.346771
Canada,2013,4054,33314836,12.168752684239537,56.130366,-106.346771
Chile,1985,683,10675400,6.397886730239616,-35.675147,-71.542969
Chile,1986,654,10931700,5.982601059304591,-35.675147,-71.542969
Chile,1987,693,11209000,6.182531894013739,-35.675147,-71.542969
Chile,1988,697,11306000,6.164868211569078,-35.675147,-71.542969
Chile,1989,725,11501000,6.303799669593949,-35.675147,-71.542969
Chile,1990,743,11709000,6.345546161072679,-35.675147,-71.542969
Chile,1991,787,11871000,6.629601549995788,-35.675147,-71.542969
Chile,1992,658,12125000,5.4268041237113405,-35.675147,-71.542969
Chile,1993,740,12306400,6.013131378794774,-35.675147,-71.542969
Chile,1994,801,12526600,6.3943927322657395,-35.675147,-71.542969
Chile,1995,930,12897643,7.210619800842681,-35.675147,-71.542969
Chile,1996,917,13125089,6.986619290733953,-35.675147,-71.542969
Chile,1997,910,13339550,6.821819326738908,-35.675147,-71.542969
Chile,1998,1031,13543940,7.612260538661571,-35.675147,-71.542969
Chile,1999,1041,13743882,7.574279232024838,-35.675147,-71.542969
Chile,2000,1473,13943575,10.564005285588523,-35.675147,-71.542969
Chile,2001,1625,14139590,11.492553885933043,-35.675147,-71.542969
Chile,2002,1603,14332840,11.184105871550928,-35.675147,-71.542969
Chile,2003,1654,14523758,11.388237121549395,-35.675147,-71.542969
Chile,2004,1735,14710993,11.793901336232027,-35.675147,-71.542969
Chile,2005,1682,14893574,11.293461193397905,-35.675147,-71.542969
Chile,2006,1795,15071596,11.90982030038491,-35.675147,-71.542969
Chile,2007,1848,15245435,12.121661336655858,-35.675147,-71.542969
Chile,2008,2088,15415661,13.544667335380558,-35.675147,-71.542969
Chile,2009,2148,15584149,13.78323577373394,-35.675147,-71.542969
Chile,2010,2001,15751851,12.703268968199358,-35.675147,-71.542969
Chile,2011,2027,15910783,12.739787853306778,-35.675147,-71.542969
Chile,2012,1841,16075247,11.45239012501643,-35.675147,-71.542969
Chile,2013,1738,16242244,10.700491877846435,-35.675147,-71.542969
Chile,2014,1789,16406867,10.903970879997992,-35.675147,-71.542969
Chile,2015,1838,16565725,11.095198067093351,-35.675147,-71.542969
Colombia,1985,1001,25052400,3.995625169644425,4.570868,-74.297333
Colombia,1986,958,25585600,3.7442936651866674,4.570868,-74.297333
Colombia,1987,951,28009432,3.395284845476338,4.570868,-74.297333
Colombia,1988,912,28649501,3.1833015171887284,4.570868,-74.297333
Colombia,1989,831,29289829,2.837162347380041,4.570868,-74.297333
Colombia,1990,865,29930973,2.8899828949763844,4.570868,-74.297333
Colombia,1991,1010,30584178,3.3023611097215038,4.570868,-74.297333
Colombia,1992,1086,29615400,3.667011082072165,4.570868,-74.297333
Colombia,1993,1085,30242200,3.587701952900252,4.570868,-74.297333
Colombia,1994,1198,30874600,3.8802122132756374,4.570868,-74.297333
Colombia,1995,1150,33090899,3.4752757850428906,4.570868,-74.297333
Colombia,1996,1209,33703636,3.5871500629783686,4.570868,-74.297333
Colombia,1997,1242,34338825,3.616897200180845,4.570868,-74.297333
Colombia,1998,2052,34987039,5.865029046899339,4.570868,-74.297333
Colombia,1999,2143,35629408,6.014694378306818,4.570868,-74.297333
Colombia,2000,2358,36252342,6.504407356633676,4.570868,-74.297333
Colombia,2001,2412,36884428,6.539345004889325,4.570868,-74.297333
Colombia,2002,2379,37478276,6.347677251749787,4.570868,-74.297333
Colombia,2003,2269,38044513,5.964066355639774,4.570868,-74.297333
Colombia,2004,2244,38604716,5.81276132169966,4.570868,-74.297333
Colombia,2005,2102,39172790,5.3659695926687885,4.570868,-74.297333
Colombia,2006,2177,39708676,5.482429079226917,4.570868,-74.297333
Colombia,2007,2181,40275206,5.41524232054828,4.570868,-74.297333
Colombia,2008,2220,40859129,5.433302310482438,4.570868,-74.297333
Colombia,2009,2249,41436173,5.427624795369012,4.570868,-74.297333
Colombia,2010,2107,41989103,5.017968590565033,4.570868,-74.297333
Colombia,2011,2044,42538305,4.805080973489658,4.570868,-74.297333
Colombia,2012,2119,43055864,4.9215131300117445,4.570868,-74.297333
Colombia,2013,2068,43546298,4.748968557556832,4.570868,-74.297333
Colombia,2014,2126,44021800,4.829425421041393,4.570868,-74.297333
Colombia,2015,2332,44490427,5.241577025098006,4.570868,-74.297333
Costa Rica,1985,128,2236200,5.723996064752705,9.748917,-83.753428
Costa Rica,1986,131,2292900,5.713288848183523,9.748917,-83.753428
Costa Rica,1987,119,2400700,4.95688757445745,9.748917,-83.753428
Costa Rica,1988,138,2465200,5.597923089404511,9.748917,-83.753428
Costa Rica,1989,167,2556000,6.533646322378717,9.748917,-83.753428
Costa Rica,1990,157,2627800,5.974579496156481,9.748917,-83.753428
Costa Rica,1991,125,2704000,4.622781065088757,9.748917,-83.753428
Costa Rica,1992,149,2778400,5.362798733083789,9.748917,-83.753428
Costa Rica,1993,164,2853700,5.746925044678838,9.748917,-83.753428
Costa Rica,1994,162,2929100,5.530709091529822,9.748917,-83.753428
Costa Rica,1995,209,3135200,6.666241388109211,9.748917,-83.753428
Costa Rica,1996,209,3192446,6.546704313870932,9.748917,-83.753428
Costa Rica,1997,187,3279559,5.701986151186791,9.748917,-83.753428
Costa Rica,1998,223,3365726,6.625613612040909,9.748917,-83.753428
Costa Rica,1999,233,3449923,6.7537739248093365,9.748917,-83.753428
Costa Rica,2000,239,3531421,6.76781386303134,9.748917,-83.753428
Costa Rica,2001,198,3606850,5.489554597501975,9.748917,-83.753428
Costa Rica,2002,275,3680372,7.472070758064674,9.748917,-83.753428
Costa Rica,2003,315,3751871,8.395811050006783,9.748917,-83.753428
Costa Rica,2004,325,3820857,8.505945132204634,9.748917,-83.753428
Costa Rica,2005,272,3887096,6.997511767139274,9.748917,-83.753428
Costa Rica,2006,350,3953916,8.851983704256742,9.748917,-83.753428
Costa Rica,2007,270,4015241,6.724378437060191,9.748917,-83.753428
Costa Rica,2008,261,4072561,6.408743785544281,9.748917,-83.753428
Costa Rica,2009,278,4128459,6.733747386131242,9.748917,-83.753428
Costa Rica,2010,311,4184663,7.431900728923691,9.748917,-83.753428
Costa Rica,2011,316,4235514,7.460723775201782,9.748917,-83.753428
Costa Rica,2012,302,4290210,7.039282459366791,9.748917,-83.753428
Costa Rica,2013,311,4347229,7.153982456410739,9.748917,-83.753428
Costa Rica,2014,268,4403674,6.085827425009208,9.748917,-83.753428
Croatia,1995,929,4497400,20.65637924133944,45.1,15.2
Croatia,1996,1001,4220800,23.715883244882487,45.1,15.2
Croatia,1997,946,4295100,22.025098367907617,45.1,15.2
Croatia,1998,1029,4227900,24.338323990633647,45.1,15.2
Croatia,1999,989,4283800,23.086978850553248,45.1,15.2
Croatia,2000,926,4118000,22.48664400194269,45.1,15.2
Croatia,2001,881,4180633,21.07336377051035,45.1,15.2
Croatia,2002,874,4217300,20.72416000758779,45.1,15.2
Croatia,2003,865,4225600,20.470465732677017,45.1,15.2
Croatia,2004,871,4229600,20.592963873652355,45.1,15.2
Croatia,2005,874,4235875,20.63328119927996,45.1,15.2
Croatia,2006,796,4234946,18.795989370348522,45.1,15.2
Croatia,2007,775,4230855,18.317810466206005,45.1,15.2
Croatia,2008,793,4225583,18.76664119483631,45.1,15.2
Croatia,2009,790,4216050,18.73791819356981,45.1,15.2
Croatia,2010,776,4203963,18.458773305093313,45.1,15.2
Croatia,2011,702,4189029,16.75806016143598,45.1,15.2
Croatia,2012,776,4054296,19.140191046731665,45.1,15.2
Croatia,2013,692,4044457,17.109836994187354,45.1,15.2
Croatia,2014,722,4030452,17.913623583657614,45.1,15.2
Croatia,2015,739,4001669,18.467294521360962,45.1,15.2
Croatia,2016,683,3567043,19.147512379301286,45.1,15.2
Cuba,1992,2299,9915600,23.185687199967727,21.521757,-77.781167
Cuba,1993,2374,10004200,23.73003338597789,21.521757,-77.781167
Cuba,1994,2278,10089300,22.57837511026533,21.521757,-77.781167
Cuba,1995,2222,10168400,21.852012115967113,21.521757,-77.781167
Cuba,1996,2014,10241600,19.664896109982816,21.521757,-77.781167
Cuba,1997,2029,10260492,19.774880190930414,21.521757,-77.781167
Cuba,1998,2056,10307978,19.94571583292087,21.521757,-77.781167
Cuba,1999,2050,10350039,19.80668865112489,21.521757,-77.781167
Cuba,2000,1845,10397209,17.74514679853026,21.521757,-77.781167
Cuba,2001,1652,10433428,15.833722147696808,21.521757,-77.781167
Cuba,2002,1606,10479415,15.325282947569116,21.521757,-77.781167
Cuba,2003,1499,10531074,14.234065775247615,21.521757,-77.781167
Cuba,2004,1515,10578701,14.321229043150003,21.521757,-77.781167
Cuba,2005,1397,10616406,13.158878814544206,21.521757,-77.781167
Cuba,2006,1376,10653638,12.915775812919492,21.521757,-77.781167
Cuba,2007,1307,10678023,12.24009350794618,21.521757,-77.781167
Cuba,2008,1377,10693814,12.876603239966581,21.521757,-77.781167
Cuba,2009,1477,10708230,13.793129209962803,21.521757,-77.781167
Cuba,2010,1558,10725848,14.525658017902174,21.521757,-77.781167
Cuba,2011,1529,10748034,14.225857491704994,21.521757,-77.781167
Cuba,2012,1495,10770535,13.880461834068596,21.521757,-77.781167
Cuba,2013,1499,10792690,13.889030445607165,21.521757,-77.781167
Cuba,2014,1453,10813411,13.437018161984223,21.521757,-77.781167
Cuba,2015,1511,10832068,13.949321588453838,21.521757,-77.781167
Cyprus,1999,1,856733,0.1167224794655978,35.126413,33.429859
Cyprus,2000,7,875229,0.7997906833525855,35.126413,33.429859
Cyprus,2004,7,690616,1.0135878693803793,35.126413,33.429859
Cyprus,2005,17,701263,2.424197483683012,35.126413,33.429859
Cyprus,2006,19,713426,2.663205434060435,35.126413,33.429859
Cyprus,2007,19,728566,2.6078625683877643,35.126413,33.429859
Cyprus,2008,41,747034,5.488371345882516,35.126413,33.429859
Cyprus,2009,32,767174,4.171152828432663,35.126413,33.429859
Cyprus,2010,38,787081,4.827965609638652,35.126413,33.429859
Cyprus,2011,30,800820,3.7461601858095452,35.126413,33.429859
Cyprus,2012,36,814305,4.420947924917568,35.126413,33.429859
Cyprus,2013,45,813016,5.534946421718638,35.126413,33.429859
Cyprus,2014,44,804818,5.467074543561401,35.126413,33.429859
Cyprus,2015,40,796037,5.024892059037456,35.126413,33.429859
Cyprus,2016,36,711344,5.060842574056996,35.126413,33.429859
Czech Republic,1990,1997,9710900,20.564520281333348,49.817492,15.472962
Czech Republic,1991,1904,9667500,19.69485389190587,49.817492,15.472962
Czech Republic,1992,1991,9681900,20.5641454673153,49.817492,15.472962
Czech Republic,1993,1917,9703400,19.755961827812932,49.817492,15.472962
Czech Republic,1994,1872,9723700,19.251930849368037,49.817492,15.472962
Czech Republic,1995,1733,9744300,17.78475621645475,49.817492,15.472962
Czech Republic,1996,1568,9763900,16.05915668943762,49.817492,15.472962
Czech Republic,1997,1666,9786700,17.023102782347472,49.817492,15.472962
Czech Republic,1998,1613,9808300,16.445255548871874,49.817492,15.472962
Czech Republic,1999,1610,9819215,16.39642272829345,49.817492,15.472962
Czech Republic,2000,1649,9819742,16.792701885650356,49.817492,15.472962
Czech Republic,2001,1623,9838083,16.497116358949196,49.817492,15.472962
Czech Republic,2002,1534,9752463,15.729359855043798,49.817492,15.472962
Czech Republic,2003,1719,9748550,17.63339163260177,49.817492,15.472962
Czech Republic,2004,1583,9746647,16.241482840201353,49.817492,15.472962
Czech Republic,2005,1565,9761733,16.031989401881816,49.817492,15.472962
Czech Republic,2006,1400,9780319,14.314461522165075,49.817492,15.472962
Czech Republic,2007,1379,9818295,14.045208460328396,49.817492,15.472962
Czech Republic,2008,1379,9899594,13.9298641944306,49.817492,15.472962
Czech Republic,2009,1464,9937407,14.732213342977701,49.817492,15.472962
Czech Republic,2010,1502,9945273,15.102652285161,49.817492,15.472962
Czech Republic,2011,1590,9906318,16.050363010757376,49.817492,15.472962
Czech Republic,2012,1658,9923127,16.708442812432008,49.817492,15.472962
Czech Republic,2013,1577,9936780,15.87033224042396,49.817492,15.472962
Czech Republic,2014,1489,9963127,14.94510709338544,49.817492,15.472962
Czech Republic,2015,1387,9989325,13.884822047535744,49.817492,15.472962
Czech Republic,2016,1318,8929942,14.759334383134853,49.817492,15.472962
Denmark,1994,999,4874900,20.49272805596012,56.26392,9.501785
Denmark,1995,924,4889100,18.899183898877094,56.26392,9.501785
Denmark,1996,892,4917300,18.140036198726943,56.26392,9.501785
Denmark,1997,817,4937300,16.547505721750756,56.26392,9.501785
Denmark,1998,763,4956400,15.394237753207975,56.26392,9.501785
Denmark,1999,762,4976200,15.312889353321811,56.26392,9.501785
Denmark,2000,728,4998610,14.564048805567946,56.26392,9.501785
Denmark,2001,727,5018451,14.486541763584023,56.26392,9.501785
Denmark,2002,688,5041222,13.647484677326252,56.26392,9.501785
Denmark,2003,633,5056783,12.517839899398492,56.26392,9.501785
Denmark,2004,661,5072927,13.029952924613344,56.26392,9.501785
Denmark,2005,631,5089852,12.397217050711886,56.26392,9.501785
Denmark,2006,650,5110460,12.719011595825034,56.26392,9.501785
Denmark,2007,581,5133001,11.318914607653497,56.26392,9.501785
Denmark,2008,603,5162525,11.680330845855467,56.26392,9.501785
Denmark,2009,622,5192790,11.978146622528543,56.26392,9.501785
Denmark,2010,563,5217785,10.79001913647266,56.26392,9.501785
Denmark,2011,589,5244150,11.231562789012518,56.26392,9.501785
Denmark,2012,661,5270539,12.541411798679416,56.26392,9.501785
Denmark,2013,610,5299698,11.510089820212396,56.26392,9.501785
Denmark,2014,629,5339166,11.780866150256426,56.26392,9.501785
Denmark,2015,564,5383060,10.477312160741288,56.26392,9.501785
Dominica,1985,0,66400,0.0,15.414999,-61.370976
Ecuador,1985,393,7661800,5.129342974235819,-1.831239,-78.183406
Ecuador,1986,377,7881300,4.783474807455623,-1.831239,-78.183406
Ecuador,1987,390,8356800,4.666858127512923,-1.831239,-78.183406
Ecuador,1988,466,8593200,5.422892519666713,-1.831239,-78.183406
Ecuador,1989,431,8578619,5.024118683904717,-1.831239,-78.183406
Ecuador,1990,448,8800933,5.090369396062895,-1.831239,-78.183406
Ecuador,1991,494,9091700,5.4335272831263675,-1.831239,-78.183406
Ecuador,1992,505,9253155,5.4575979760416855,-1.831239,-78.183406
Ecuador,1993,574,9488483,6.049439093688633,-1.831239,-78.183406
Ecuador,1994,512,9725255,5.2646434463672165,-1.831239,-78.183406
Ecuador,1995,546,9960563,5.481617856340048,-1.831239,-78.183406
Ecuador,1996,593,10195848,5.816092982162935,-1.831239,-78.183406
Ecuador,1997,579,10427773,5.552479901509172,-1.831239,-78.183406
Ecuador,1998,546,10656446,5.1236594264166495,-1.831239,-78.183406
Ecuador,1999,616,10883283,5.660056804550612,-1.831239,-78.183406
Ecuador,2000,534,11109383,4.80674759345321,-1.831239,-78.183406
Ecuador,2001,584,11328328,5.155217963321683,-1.831239,-78.183406
Ecuador,2002,577,11548770,4.996203058853887,-1.831239,-78.183406
Ecuador,2003,675,11771002,5.734431104505801,-1.831239,-78.183406
Ecuador,2004,791,11994153,6.594880021957366,-1.831239,-78.183406
Ecuador,2005,943,12217643,7.718346329156941,-1.831239,-78.183406
Ecuador,2006,900,12449374,7.229279158936024,-1.831239,-78.183406
Ecuador,2007,1005,12677354,7.927521784119936,-1.831239,-78.183406
Ecuador,2008,928,12903183,7.1920238595391535,-1.831239,-78.183406
Ecuador,2009,964,13130161,7.341874939690382,-1.831239,-78.183406
Ecuador,2010,912,13360285,6.826201686565818,-1.831239,-78.183406
Ecuador,2011,918,13583553,6.758172916909147,-1.831239,-78.183406
Ecuador,2012,976,13815861,7.064344379260909,-1.831239,-78.183406
Ecuador,2013,676,14054613,4.809808708357889,-1.831239,-78.183406
Ecuador,2014,734,14295145,5.134610386953053,-1.831239,-78.183406
Ecuador,2015,1073,14534024,7.382676676466201,-1.831239,-78.183406
El Salvador,1990,571,4510552,12.659204461006103,13.794185,-88.89653
El Salvador,1991,474,4576985,10.35616240822288,13.794185,-88.89653
El Salvador,1992,419,4591600,9.125359351859919,13.794185,-88.89653
El Salvador,1993,424,4694300,9.032230577508892,13.794185,-88.89653
El Salvador,1995,620,4836397,12.819460437180817,13.794185,-88.89653
El Salvador,1996,540,4892391,11.037547898358902,13.794185,-88.89653
El Salvador,1997,577,4949302,11.658209581876394,13.794185,-88.89653
El Salvador,1998,512,5006338,10.227036208901596,13.794185,-88.89653
El Salvador,1999,515,5062759,10.172319085305068,13.794185,-88.89653
El Salvador,2000,461,5118189,9.007092157011005,13.794185,-88.89653
El Salvador,2001,514,5175094,9.932186739023484,13.794185,-88.89653
El Salvador,2002,436,5230458,8.33579009715784,13.794185,-88.89653
El Salvador,2003,527,5283542,9.974369466543466,13.794185,-88.89653
El Salvador,2004,464,5333170,8.7002664456599,13.794185,-88.89653
El Salvador,2005,455,5378879,8.459011626772046,13.794185,-88.89653
El Salvador,2006,411,5429044,7.570393608893205,13.794185,-88.89653
El Salvador,2007,501,5467861,9.162632334655179,13.794185,-88.89653
El Salvador,2008,490,5499287,8.910246000981582,13.794185,-88.89653
El Salvador,2009,506,5528910,9.151894315516078,13.794185,-88.89653
El Salvador,2010,399,5560453,7.175674356028186,13.794185,-88.89653
El Salvador,2011,485,5585785,8.682754527787948,13.794185,-88.89653
El Salvador,2012,512,5618823,9.112228664259401,13.794185,-88.89653
El Salvador,2013,484,5657250,8.555393521587344,13.794185,-88.89653
El Salvador,2014,386,5696329,6.7762939956593105,13.794185,-88.89653
Estonia,1995,594,1356651,43.78428940088497,58.595272,25.013607
Estonia,1996,545,1342202,40.60491639857488,58.595272,25.013607
Estonia,1997,522,1331234,39.21173888287108,58.595272,25.013607
Estonia,1998,477,1321719,36.08936544000654,58.595272,25.013607
Estonia,1999,468,1313198,35.63819012822133,58.595272,25.013607
Estonia,2000,377,1334175,28.257162666067046,58.595272,25.013607
Estonia,2001,401,1325610,30.250224424981706,58.595272,25.013607
Estonia,2002,371,1316690,28.176715855668384,58.595272,25.013607
Estonia,2003,342,1307160,26.163591297163315,58.595272,25.013607
Estonia,2004,323,1297650,24.8911493854275,58.595272,25.013607
Estonia,2005,273,1288495,21.18750945870958,58.595272,25.013607
Estonia,2006,247,1278915,19.313245993674325,58.595272,25.013607
Estonia,2007,251,1270415,19.7573233943239,58.595272,25.013607
Estonia,2008,242,1264005,19.145493886495704,58.595272,25.013607
Estonia,2009,269,1259010,21.36599391585452,58.595272,25.013607
Estonia,2010,223,1254225,17.7799039247344,58.595272,25.013607
Estonia,2011,218,1249427,17.447998162357624,58.595272,25.013607
Estonia,2012,237,1251631,18.935293229394286,58.595272,25.013607
Estonia,2013,218,1243096,17.536859582847985,58.595272,25.013607
Estonia,2014,241,1241852,19.40649932520139,58.595272,25.013607
Estonia,2015,195,1243450,15.682174594877155,58.595272,25.013607
Fiji,2001,36,719459,5.003759769493467,-16.578193,179.414413
Fiji,2002,42,723187,5.807626519835119,-16.578193,179.414413
Fiji,2003,10,725591,1.378186884897966,-16.578193,179.414413
Fiji,2004,24,728408,3.2948567286465824,-16.578193,179.414413
Fiji,2005,22,732607,3.0029743095547814,-16.578193,179.414413
Fiji,2006,24,737759,3.253094845335672,-16.578193,179.414413
Fiji,2007,13,745055,1.744837629436753,-16.578193,179.414413
Fiji,2008,37,753658,4.909388608626194,-16.578193,179.414413
Fiji,2009,26,762403,3.410269896629473,-16.578193,179.414413
Fiji,2011,38,776325,4.894857179660581,-16.578193,179.414413
Fiji,2012,32,782939,4.087163878667432,-16.578193,179.414413
Finland,1987,1363,4614100,29.53988860232765,61.92411,25.748151
Finland,1988,1402,4633600,30.257251381215468,61.92411,25.748151
Finland,1989,1413,4654300,30.359022839095033,61.92411,25.748151
Finland,1990,1512,4675100,32.34155419135419,61.92411,25.748151
Finland,1991,1493,4698500,31.776098754921787,61.92411,25.748151
Finland,1992,1451,4720900,30.73566480967612,61.92411,25.748151
Finland,1993,1397,4741000,29.466357308584687,61.92411,25.748151
Finland,1994,1387,4761600,29.128864247311828,61.92411,25.748151
Finland,1995,1388,4781300,29.029761780268966,61.92411,25.748151
Finland,1996,1247,4802200,25.967265003540042,61.92411,25.748151
Finland,1997,1322,4823200,27.409188920218945,61.92411,25.748151
Finland,1998,1228,4844673,25.347427989463895,61.92411,25.748151
Finland,1999,1207,4864255,24.813666224324177,61.92411,25.748151
Finland,2000,1165,4881820,23.864050702401972,61.92411,25.748151
Finland,2001,1204,4898983,24.576529455195086,61.92411,25.748151
Finland,2002,1095,4915614,22.27595576056216,61.92411,25.748151
Finland,2003,1075,4929856,21.805910760882263,61.92411,25.748151
Finland,2004,1064,4944765,21.517706099278733,61.92411,25.748151
Finland,2005,994,4961784,20.033117120777526,61.92411,25.748151
Finland,2006,1062,4979740,21.326414632089225,61.92411,25.748151
Finland,2007,995,4998853,19.90456610746505,61.92411,25.748151
Finland,2008,1033,5020096,20.577295732989967,61.92411,25.748151
Finland,2009,1034,5042316,20.506449813934708,61.92411,25.748151
Finland,2010,954,5063494,18.840745145545743,61.92411,25.748151
Finland,2011,912,5085985,17.93162976296627,61.92411,25.748151
Finland,2012,873,5110450,17.082644385523782,61.92411,25.748151
Finland,2013,887,5135433,17.27215601878167,61.92411,25.748151
Finland,2014,789,5159944,15.29086362177574,61.92411,25.748151
Finland,2015,731,5181797,14.107075209623225,61.92411,25.748151
France,1985,12501,51382600,24.32924764414413,46.227638,2.213749
France,1986,12529,51637600,24.263327497792307,46.227638,2.213749
France,1987,12161,51900800,23.43123805413404,46.227638,2.213749
France,1988,11599,52157600,22.23836986364403,46.227638,2.213749
France,1989,11715,52417900,22.349235661863602,46.227638,2.213749
France,1990,11403,52952900,21.53423136409904,46.227638,2.213749
France,1991,11502,53282900,21.586662888093553,46.227638,2.213749
France,1992,11644,53622300,21.71484624866893,46.227638,2.213749
France,1993,12251,53945400,22.7099993697331,46.227638,2.213749
France,1994,12041,54247100,22.19657825026591,46.227638,2.213749
France,1995,11819,54528500,21.67490394931091,46.227638,2.213749
France,1996,11279,54791600,20.585272195007995,46.227638,2.213749
France,1997,11139,55045500,20.2359865929095,46.227638,2.213749
France,1998,10534,55280700,19.05547505729848,46.227638,2.213749
France,1999,10268,55043393,18.654373286908385,46.227638,2.213749
France,2000,10849,55267624,19.62993741145811,46.227638,2.213749
France,2001,10449,55511272,18.82320405124206,46.227638,2.213749
France,2002,10643,55935517,19.02726670069037,46.227638,2.213749
France,2003,10871,56360402,19.288364905559046,46.227638,2.213749
France,2004,10804,56813922,19.01646571768096,46.227638,2.213749
France,2005,10713,57160687,18.74190210485049,46.227638,2.213749
France,2006,10423,57824447,18.025248040850265,46.227638,2.213749
France,2007,10127,58167011,17.410212121781537,46.227638,2.213749
France,2008,10353,58482967,17.702590225971264,46.227638,2.213749
France,2009,10499,58770727,17.864335760216136,46.227638,2.213749
France,2010,10379,59056283,17.574759996324186,46.227638,2.213749
France,2011,10408,59344643,17.53823003029945,46.227638,2.213749
France,2012,9743,59638457,16.336774105339448,46.227638,2.213749
France,2013,9600,59910069,16.024017598777927,46.227638,2.213749
France,2014,8881,60275954,14.733902013396586,46.227638,2.213749
Georgia,1990,196,4986400,3.930691480827852,42.315407,43.356892
Georgia,1991,174,5018550,3.4671369220193085,42.315407,43.356892
Georgia,1992,204,4988700,4.089241686210836,42.315407,43.356892
Georgia,1994,123,4518900,2.721901347673106,42.315407,43.356892
Georgia,1995,138,4410850,3.128648673158235,42.315407,43.356892
Georgia,1996,162,4310350,3.758395489925412,42.315407,43.356892
Georgia,1997,176,4240600,4.150356081686554,42.315407,43.356892
Georgia,1998,148,4209250,3.516065807447882,42.315407,43.356892
Georgia,1999,189,4187750,4.513163393230255,42.315407,43.356892
Georgia,2000,130,4165600,3.1207989245246783,42.315407,43.356892
Georgia,2001,100,4140950,2.4149047923785605,42.315407,43.356892
Georgia,2004,175,4089850,4.27888553369928,42.315407,43.356892
Georgia,2005,87,4132000,2.1055179090029044,42.315407,43.356892
Georgia,2006,72,4166500,1.7280691227649108,42.315407,43.356892
Georgia,2007,104,4154900,2.503068665912537,42.315407,43.356892
Georgia,2009,188,4158750,4.52058911932672,42.315407,43.356892
Georgia,2010,112,4193800,2.670608994229577,42.315407,43.356892
Georgia,2011,99,4202600,2.3556845762147245,42.315407,43.356892
Georgia,2012,104,4200900,2.4756599776238426,42.315407,43.356892
Georgia,2013,157,4192600,3.7446930305776847,42.315407,43.356892
Georgia,2014,194,3470600,5.589811559960814,42.315407,43.356892
Georgia,2015,192,3458400,5.551700208188758,42.315407,43.356892
Germany,1990,13924,74958800,18.575537495264065,51.165691,10.451526
Germany,1991,14010,75495900,18.557299138098887,51.165691,10.451526
Germany,1992,13458,76131700,17.677261902729086,51.165691,10.451526
Germany,1993,12690,76793400,16.524857604950427,51.165691,10.451526
Germany,1994,12718,77163400,16.48190722544626,51.165691,10.451526
Germany,1995,12888,77547500,16.619491279538348,51.165691,10.451526
Germany,1996,12225,77882500,15.696722627034314,51.165691,10.451526
Germany,1997,12256,78067900,15.699154197820102,51.165691,10.451526
Germany,1998,11654,78071100,14.927418724726564,51.165691,10.451526
Germany,1999,11160,78141200,14.281838517964914,51.165691,10.451526
Germany,2000,11073,78242066,14.152233659065187,51.165691,10.451526
Germany,2001,11167,78421514,14.239714882321707,51.165691,10.451526
Germany,2002,11176,78633771,14.212722927913504,51.165691,10.451526
Germany,2003,11155,78756461,14.163917294353793,51.165691,10.451526
Germany,2004,10741,78811814,13.628667397504643,51.165691,10.451526
Germany,2005,10270,78851254,13.024523363953096,51.165691,10.451526
Germany,2006,9775,78828994,12.400259731844352,51.165691,10.451526
Germany,2007,9409,78776585,11.943904397480544,51.165691,10.451526
Germany,2008,9459,78662789,12.024745270600564,51.165691,10.451526
Germany,2009,9579,78448602,12.210542642939641,51.165691,10.451526
Germany,2010,10030,78349067,12.801684032816881,51.165691,10.451526
Germany,2011,10153,78371140,12.955024005010008,51.165691,10.451526
Germany,2012,9896,78508115,12.605066367979921,51.165691,10.451526
Germany,2013,10091,77270988,13.059235116807358,51.165691,10.451526
Germany,2014,10217,77552369,13.174323533559626,51.165691,10.451526
Germany,2015,10088,78136683,12.910709301545344,51.165691,10.451526
Greece,1985,405,9275400,4.366388511546671,39.074208,21.824312
Greece,1986,393,9334000,4.210413541889865,39.074208,21.824312
Greece,1987,410,9387400,4.367556511920234,39.074208,21.824312
Greece,1988,403,9450000,4.264550264550264,39.074208,21.824312
Greece,1989,383,9527500,4.019942272369457,39.074208,21.824312
Greece,1990,349,9617000,3.628990329624623,39.074208,21.824312
Greece,1991,381,9721144,3.919291803516129,39.074208,21.824312
Greece,1992,351,9834155,3.569193286052539,39.074208,21.824312
